sample_id,raw_input,normalized_degree_part,canonical_degree,canonical_field,degree_level,degree_short_code,split_pattern,expected_layer,expected_status,gold_confidence,training_use,source
L1-05176,Master of Engineering - Aerospace Engineering,master of engineering,Master of Engineering,Aerospace Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05177,M. Tech in Textile Engineering,m tech,Master of Engineering,Textile Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05178,Master of Engineering - Metallurgical Engineering,master of engineering,Master of Engineering,Metallurgical Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05179,M.E. Hons,me,Master of Engineering,,PG ENGINEERING,ME,none,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05180,MTech in Environmental Engineering,mtech,Master of Engineering,Environmental Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05181,MTech (Data Science),mtech,Master of Engineering,Data Science,PG ENGINEERING,ME,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05182,M. Tech in Electronics and Communication Engineering,m tech,Master of Engineering,Electronics and Communication Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05183,ME (Hons),me,Master of Engineering,,PG ENGINEERING,ME,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05184,MTech - Biotechnology Engineering,mtech,Master of Engineering,Biotechnology Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05185,M.Tech - Data Science,mtech,Master of Engineering,Data Science,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05186,M. Tech - Mechanical Engineering,m tech,Master of Engineering,Mechanical Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05187,Master of Engineering / Cybersecurity,master of engineering,Master of Engineering,Cybersecurity,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05188,M.Tech in Environmental Engineering,mtech,Master of Engineering,Environmental Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05189,"Master of Engineering, Electronics and Communication Engineering",master of engineering,Master of Engineering,Electronics and Communication Engineering,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05190,MTECH - Mining Engineering,mtech,Master of Engineering,Mining Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05191,"Master of Engineering, Textile Engineering",master of engineering,Master of Engineering,Textile Engineering,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05192,MTECH in Mathematics,mtech,Master of Engineering,Mathematics,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05193,"MTech, Chemistry",mtech,Master of Engineering,Chemistry,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05194,MTECH in Mechanical Engineering,mtech,Master of Engineering,Mechanical Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05195,M. Tech in Chemical Engineering,m tech,Master of Engineering,Chemical Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05196,"M. Tech, Chemistry",m tech,Master of Engineering,Chemistry,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05197,MTECH in Software Engineering,mtech,Master of Engineering,Software Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05198,MTECH - Electronics and Communication Engineering,mtech,Master of Engineering,Electronics and Communication Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05199,MTech / Electronics and Communication Engineering,mtech,Master of Engineering,Electronics and Communication Engineering,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05200,MTech / Textile Engineering,mtech,Master of Engineering,Textile Engineering,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05201,Master of Engineering Hons,master of engineering,Master of Engineering,,PG ENGINEERING,ME,none,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05202,MTECH / Aerospace Engineering,mtech,Master of Engineering,Aerospace Engineering,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05203,MTech in Food Technology,mtech,Master of Engineering,Food Technology,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05204,MTech (Aerospace Engineering),mtech,Master of Engineering,Aerospace Engineering,PG ENGINEERING,ME,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05205,"MTech, Biotechnology Engineering",mtech,Master of Engineering,Biotechnology Engineering,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05206,M. Tech - Electrical Engineering,m tech,Master of Engineering,Electrical Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05207,MTECH / Data Science,mtech,Master of Engineering,Data Science,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05208,M.Tech - Biotechnology Engineering,mtech,Master of Engineering,Biotechnology Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05209,M.Tech in Computer Science and Engineering,mtech,Master of Engineering,Computer Science and Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05210,"Master of Engineering, Metallurgical Engineering",master of engineering,Master of Engineering,Metallurgical Engineering,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05211,M.Tech in Mechanical Engineering,mtech,Master of Engineering,Mechanical Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05212,M.Tech - Finance,mtech,Master of Engineering,Finance,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05213,MTech in Mechanical Engineering,mtech,Master of Engineering,Mechanical Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05214,MTECH in Chemical Engineering,mtech,Master of Engineering,Chemical Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05215,MTECH - Data Science,mtech,Master of Engineering,Data Science,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05216,MTECH - Food Technology,mtech,Master of Engineering,Food Technology,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05217,M. Tech / Metallurgical Engineering,m tech,Master of Engineering,Metallurgical Engineering,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05218,M. Tech (Chemical Engineering),m tech,Master of Engineering,Chemical Engineering,PG ENGINEERING,ME,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05219,M. Tech - Chemical Engineering,m tech,Master of Engineering,Chemical Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05220,M.Tech / Chemical Engineering,mtech,Master of Engineering,Chemical Engineering,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05221,MTech in Electronics and Communication Engineering,mtech,Master of Engineering,Electronics and Communication Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05222,Master of Engineering - Computer Science and Engineering,master of engineering,Master of Engineering,Computer Science and Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05223,M. Tech / Artificial Intelligence and Machine Learning,m tech,Master of Engineering,Artificial Intelligence and Machine Learning,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05224,"MTECH, Textile Engineering",mtech,Master of Engineering,Textile Engineering,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05225,M.Tech - Chemistry,mtech,Master of Engineering,Chemistry,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05226,M. Tech / Data Science,m tech,Master of Engineering,Data Science,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05227,MTECH - Mathematics,mtech,Master of Engineering,Mathematics,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05228,M.Tech / Aerospace Engineering,mtech,Master of Engineering,Aerospace Engineering,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05229,"Master of Engineering, Chemistry",master of engineering,Master of Engineering,Chemistry,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05230,"MTECH, Information Technology",mtech,Master of Engineering,Information Technology,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05231,MTech - Mechanical Engineering,mtech,Master of Engineering,Mechanical Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05232,MTECH - Chemistry,mtech,Master of Engineering,Chemistry,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05233,M.Tech - Mechanical Engineering,mtech,Master of Engineering,Mechanical Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05234,Master of Engineering (Artificial Intelligence and Machine Learning),master of engineering,Master of Engineering,Artificial Intelligence and Machine Learning,PG ENGINEERING,ME,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05235,MTECH in Instrumentation Engineering,mtech,Master of Engineering,Instrumentation Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05236,Master of Engineering - Chemistry,master of engineering,Master of Engineering,Chemistry,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05237,M. Tech - Mathematics,m tech,Master of Engineering,Mathematics,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05238,MTECH / Production Engineering,mtech,Master of Engineering,Production Engineering,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05239,Master of Engineering in Mathematics,master of engineering,Master of Engineering,Mathematics,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05240,"M. Tech, Mining Engineering",m tech,Master of Engineering,Mining Engineering,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05241,MTech / Computer Science and Engineering,mtech,Master of Engineering,Computer Science and Engineering,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05242,MTECH in Data Science,mtech,Master of Engineering,Data Science,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05243,MTech in Instrumentation Engineering,mtech,Master of Engineering,Instrumentation Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05244,MTech (Environmental Engineering),mtech,Master of Engineering,Environmental Engineering,PG ENGINEERING,ME,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05245,MTECH (Biotechnology Engineering),mtech,Master of Engineering,Biotechnology Engineering,PG ENGINEERING,ME,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05246,Master of Engineering / Electronics and Communication Engineering,master of engineering,Master of Engineering,Electronics and Communication Engineering,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05247,Master of Engineering - Textile Engineering,master of engineering,Master of Engineering,Textile Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05248,Master of Engineering in Chemistry,master of engineering,Master of Engineering,Chemistry,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05249,"Master of Engineering, Mathematics",master of engineering,Master of Engineering,Mathematics,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05250,M. Tech - Textile Engineering,m tech,Master of Engineering,Textile Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05251,MTech / Finance,mtech,Master of Engineering,Finance,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05252,M.Tech - Textile Engineering,mtech,Master of Engineering,Textile Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05253,"Master of Engineering, Production Engineering",master of engineering,Master of Engineering,Production Engineering,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05254,Master of Engineering (Chemistry),master of engineering,Master of Engineering,Chemistry,PG ENGINEERING,ME,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05255,M.Tech / Software Engineering,mtech,Master of Engineering,Software Engineering,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05256,MTECH in Civil Engineering,mtech,Master of Engineering,Civil Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05257,M.Tech (Data Science),mtech,Master of Engineering,Data Science,PG ENGINEERING,ME,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05258,MTECH (Metallurgical Engineering),mtech,Master of Engineering,Metallurgical Engineering,PG ENGINEERING,ME,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05259,Master of Engineering / Artificial Intelligence and Machine Learning,master of engineering,Master of Engineering,Artificial Intelligence and Machine Learning,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05260,M.Tech in Information Technology,mtech,Master of Engineering,Information Technology,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05261,MTECH in Electronics and Communication Engineering,mtech,Master of Engineering,Electronics and Communication Engineering,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05262,MTech / Aerospace Engineering,mtech,Master of Engineering,Aerospace Engineering,PG ENGINEERING,ME,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05263,"MTECH, Cybersecurity",mtech,Master of Engineering,Cybersecurity,PG ENGINEERING,ME,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05264,M. Tech in Chemistry,m tech,Master of Engineering,Chemistry,PG ENGINEERING,ME,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05265,M. Tech - Production Engineering,m tech,Master of Engineering,Production Engineering,PG ENGINEERING,ME,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05266,M.Tech (Biotechnology Engineering),mtech,Master of Engineering,Biotechnology Engineering,PG ENGINEERING,ME,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-05267,MTech (Chemical Engineering),mtech,Master of Engineering,Chemical Engineering,PG ENGINEERING,ME,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
