sample_id,dataset_id,included_systems,raw_input,normalized_input,canonical_degree,canonical_country_system,country_code,region,qualification_level,degree_family,short_code,duration_hint,local_level,variant_alias_kind,variant_prefix_kind,variant_suffix_kind,variant_case_kind,expected_status,expected_layer,is_degree_only,source_note,is_ambiguous_across_systems,is_ambiguous_across_degrees,duplicate_normalized_count
IND_USA-006970,IND_USA,India + United States,Indian PostGraduateDiplomainBusinessManagement (India),indian postgraduatediplomainbusinessmanagement india,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_adjective,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006971,IND_USA,India + United States,Indian PostGraduateDiplomainBusinessManagement (IN),indian postgraduatediplomainbusinessmanagement in,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_adjective,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006972,IND_USA,India + United States,Indian PostGraduateDiplomainBusinessManagement (1-2 years),indian postgraduatediplomainbusinessmanagement 1 2 years,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_adjective,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006973,IND_USA,India + United States,India PostGraduateDiplomainBusinessManagement,india postgraduatediplomainbusinessmanagement,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_name,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006974,IND_USA,India + United States,India PostGraduateDiplomainBusinessManagement degree,india postgraduatediplomainbusinessmanagement degree,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_name,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006975,IND_USA,India + United States,India PostGraduateDiplomainBusinessManagement qualification,india postgraduatediplomainbusinessmanagement qualification,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_name,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006976,IND_USA,India + United States,India PostGraduateDiplomainBusinessManagement (India),india postgraduatediplomainbusinessmanagement india,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_name,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006977,IND_USA,India + United States,India PostGraduateDiplomainBusinessManagement (IN),india postgraduatediplomainbusinessmanagement in,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_name,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006978,IND_USA,India + United States,India PostGraduateDiplomainBusinessManagement (1-2 years),india postgraduatediplomainbusinessmanagement 1 2 years,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_name,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006979,IND_USA,India + United States,IN PostGraduateDiplomainBusinessManagement,in postgraduatediplomainbusinessmanagement,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_code,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006980,IND_USA,India + United States,IN PostGraduateDiplomainBusinessManagement degree,in postgraduatediplomainbusinessmanagement degree,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_code,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006981,IND_USA,India + United States,IN PostGraduateDiplomainBusinessManagement qualification,in postgraduatediplomainbusinessmanagement qualification,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_code,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006982,IND_USA,India + United States,IN PostGraduateDiplomainBusinessManagement (India),in postgraduatediplomainbusinessmanagement india,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_code,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006983,IND_USA,India + United States,IN PostGraduateDiplomainBusinessManagement (IN),in postgraduatediplomainbusinessmanagement in,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_code,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006984,IND_USA,India + United States,IN PostGraduateDiplomainBusinessManagement (1-2 years),in postgraduatediplomainbusinessmanagement 1 2 years,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_code,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006985,IND_USA,India + United States,PGDBM (Hons),pgdbm hons,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,none,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006986,IND_USA,India + United States,PGDBM (Hons) degree,pgdbm hons degree,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,none,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006987,IND_USA,India + United States,PGDBM (Hons) qualification,pgdbm hons qualification,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,none,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006988,IND_USA,India + United States,PGDBM (Hons) (India),pgdbm hons india,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,none,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006989,IND_USA,India + United States,PGDBM (Hons) (IN),pgdbm hons in,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,none,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006990,IND_USA,India + United States,PGDBM (Hons) (1-2 years),pgdbm hons 1 2 years,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,none,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006991,IND_USA,India + United States,Indian PGDBM (Hons),indian pgdbm hons,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_adjective,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006992,IND_USA,India + United States,Indian PGDBM (Hons) degree,indian pgdbm hons degree,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_adjective,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006993,IND_USA,India + United States,Indian PGDBM (Hons) qualification,indian pgdbm hons qualification,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_adjective,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006994,IND_USA,India + United States,Indian PGDBM (Hons) (India),indian pgdbm hons india,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_adjective,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006995,IND_USA,India + United States,Indian PGDBM (Hons) (IN),indian pgdbm hons in,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_adjective,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006996,IND_USA,India + United States,Indian PGDBM (Hons) (1-2 years),indian pgdbm hons 1 2 years,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_adjective,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006997,IND_USA,India + United States,India PGDBM (Hons),india pgdbm hons,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_name,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006998,IND_USA,India + United States,India PGDBM (Hons) degree,india pgdbm hons degree,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_name,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-006999,IND_USA,India + United States,India PGDBM (Hons) qualification,india pgdbm hons qualification,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_name,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007000,IND_USA,India + United States,India PGDBM (Hons) (India),india pgdbm hons india,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_name,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007001,IND_USA,India + United States,India PGDBM (Hons) (IN),india pgdbm hons in,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_name,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007002,IND_USA,India + United States,India PGDBM (Hons) (1-2 years),india pgdbm hons 1 2 years,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_name,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007003,IND_USA,India + United States,IN PGDBM (Hons),in pgdbm hons,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_code,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007004,IND_USA,India + United States,IN PGDBM (Hons) degree,in pgdbm hons degree,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_code,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007005,IND_USA,India + United States,IN PGDBM (Hons) qualification,in pgdbm hons qualification,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_code,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007006,IND_USA,India + United States,IN PGDBM (Hons) (India),in pgdbm hons india,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_code,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007007,IND_USA,India + United States,IN PGDBM (Hons) (IN),in pgdbm hons in,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_code,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007008,IND_USA,India + United States,IN PGDBM (Hons) (1-2 years),in pgdbm hons 1 2 years,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_code,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007009,IND_USA,India + United States,PostGraduateDiploma,postgraduatediploma,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,none,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007010,IND_USA,India + United States,PostGraduateDiploma degree,postgraduatediploma degree,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,none,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007011,IND_USA,India + United States,PostGraduateDiploma qualification,postgraduatediploma qualification,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,none,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007012,IND_USA,India + United States,PostGraduateDiploma (India),postgraduatediploma india,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,none,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007013,IND_USA,India + United States,PostGraduateDiploma (IN),postgraduatediploma in,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,none,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007014,IND_USA,India + United States,PostGraduateDiploma (1-2 years),postgraduatediploma 1 2 years,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,none,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-007015,IND_USA,India + United States,Indian PostGraduateDiploma,indian postgraduatediploma,Post Graduate Diploma,India,IN,South Asia,DIPLOMA,postgraduate,PGD,1-2 years,DIPLOMA,alias,country_adjective,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
