source_file,raw_input,canonical_degree_options,sample_id_example,note
layer2_fuzzy_training.csv,Bcaheler of Technology / Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03462,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Mathematics,Bachelor of Engineering|Bachelor of Technology,L2-03213,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03663,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03497,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02541,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Physics,Bachelor of Engineering|Bachelor of Technology,L2-03593,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Production Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02549,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Software Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02353,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03410,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03208,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L2-03422,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02554,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Business Administration,Bachelor of Engineering|Bachelor of Technology,L2-02844,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02220,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Chemistry,Bachelor of Engineering|Bachelor of Technology,L2-02196,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02103,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03360,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L2-02901,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Data Science,Bachelor of Engineering|Bachelor of Technology,L2-02885,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04058,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02955,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02950,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Finance,Bachelor of Engineering|Bachelor of Technology,L2-01949,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Food Technology,Bachelor of Engineering|Bachelor of Technology,L2-01924,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Information Technology,Bachelor of Engineering|Bachelor of Technology,L2-02506,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02160,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Mathematics,Bachelor of Engineering|Bachelor of Technology,L2-04212,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03718,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02683,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03231,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Physics,Bachelor of Engineering|Bachelor of Technology,L2-02509,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Production Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02465,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Software Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01589,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology in Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03855,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Aerospace Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03142,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Artificial Intelligence and Machine Learning",Bachelor of Engineering|Bachelor of Technology,L2-03979,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Biotechnology Engineering",Bachelor of Engineering|Bachelor of Technology,L2-04014,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Business Administration",Bachelor of Engineering|Bachelor of Technology,L2-01670,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Chemical Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02622,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Chemistry",Bachelor of Engineering|Bachelor of Technology,L2-03825,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Civil Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02608,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Computer Science and Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02242,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Cybersecurity",Bachelor of Engineering|Bachelor of Technology,L2-02854,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Data Science",Bachelor of Engineering|Bachelor of Technology,L2-02795,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Electrical Engineering",Bachelor of Engineering|Bachelor of Technology,L2-01870,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Electronics and Communication Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03093,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Environmental Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03931,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Finance",Bachelor of Engineering|Bachelor of Technology,L2-01703,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Food Technology",Bachelor of Engineering|Bachelor of Technology,L2-02743,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Information Technology",Bachelor of Engineering|Bachelor of Technology,L2-01422,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Instrumentation Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03577,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Mathematics",Bachelor of Engineering|Bachelor of Technology,L2-03279,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Mechanical Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02016,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Metallurgical Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03014,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Mining Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02891,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Physics",Bachelor of Engineering|Bachelor of Technology,L2-02585,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Production Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03178,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Software Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02888,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bcaheler of Technology, Textile Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02857,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,BeTch (Aerospace Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01752,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,BeTch (Artificial Intelligence and Machine Learning),Bachelor of Engineering|Bachelor of Technology,L2-04092,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,BeTch (Biotechnology Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02415,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,BeTch (Business Administration),Bachelor of Engineering|Bachelor of Technology,L2-03621,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,BeTch (Chemical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02944,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,BeTch (Chemistry),Bachelor of Engineering|Bachelor of Technology,L2-02412,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,BeTch (Civil Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01270,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,BeTch (Computer Science and Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03554,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,BeTch (Cybersecurity),Bachelor of Engineering|Bachelor of Technology,L2-01531,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,BeTch (Data Science),Bachelor of Engineering|Bachelor of Technology,L2-03531,Exclude from F1 scoring until the business rule is decided.
