raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
Mastcr of Technology in Metallurgical Engineering,Master of Technology,Master of Technology,Metallurgical Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology / Computer Science and Engineering,Master of Technology,Master of Technology,Computer Science and Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology / Computer Science and Engineering,Master of Technology,Master of Technology,Computer Science and Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology / Computer Science and Engineering,Master of Technology,Master of Technology,Computer Science and Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology - Metallurgical Engineering,Master of Technology,Master of Technology,Metallurgical Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology - Metallurgical Engineering,Master of Technology,Master of Technology,Metallurgical Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology - Metallurgical Engineering,Master of Technology,Master of Technology,Metallurgical Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
M. eTch (Hons),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Mastr of Technology (Metallurgical Engineering),Master of Technology,Master of Technology,Metallurgical Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology (Metallurgical Engineering),Master of Technology,Master of Technology,Metallurgical Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology (Metallurgical Engineering),Master of Technology,Master of Technology,Metallurgical Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Master of Technology (Metallurgical Engine,Master of Technology,Master of Technology,Metallurgical Engineering,,fuzzy_matched,L2,0.9425,94.3,wrong_field
Master of Technology (Business Adminis,Master of Technology,Master of Technology,Business Administration,,fuzzy_matched,L2,0.9136,91.4,wrong_field
Mastr of Technology / Aerospace Engineering,Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology / Aerospace Engineering,Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology / Aerospace Engineering,Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology (Electronics and Communication Engineering),Master of Technology,Master of Technology,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology (Electronics and Communication Engineering),Master of Technology,Master of Technology,Electronics and Communication Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology (Electronics and Communication Engineering),Master of Technology,Master of Technology,Electronics and Communication Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology in Computer Science and Engineering,Master of Technology,Master of Technology,Computer Science and Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology in Computer Science and Engineering,Master of Technology,Master of Technology,Computer Science and Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology in Computer Science and Engineering,Master of Technology,Master of Technology,Computer Science and Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastr of Technology, Aerospace Engineering",Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
"Msater of Technology, Aerospace Engineering",Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastcr of Technology, Aerospace Engineering",Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology (Instrumentation Engineering),Master of Technology,Master of Technology,Instrumentation Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology (Instrumentation Engineering),Master of Technology,Master of Technology,Instrumentation Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology (Instrumentation Engineering),Master of Technology,Master of Technology,Instrumentation Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology - Instrumentation Engineering,Master of Technology,Master of Technology,Instrumentation Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology - Instrumentation Engineering,Master of Technology,Master of Technology,Instrumentation Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology - Instrumentation Engineering,Master of Technology,Master of Technology,Instrumentation Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr Bacheler,Master of Technology,Mastr Bacheler,,,review_needed,L3,0.5,50.0,wrong_degree
Msater Bacheler,Master of Technology,Msater Bacheler,,,review_needed,L3,0.5,50.0,wrong_degree
Mastcr Bacheler,Master of Technology,Mastcr Bacheler,,,review_needed,L3,0.5,50.0,wrong_degree
Master Bach,Master of Technology,Master Bach,,,review_needed,L3,0.5,50.0,wrong_degree
M. ETCH,Master of Technology,M. ETCH,,,review_needed,L3,0.5,50.0,wrong_degree
Master of Technology (Information Techn,Master of Technology,Master of Technology,Information Technology,,fuzzy_matched,L2,0.9784,97.8,wrong_field
Mastr of Technology - Aerospace Engineering,Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology - Aerospace Engineering,Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology - Aerospace Engineering,Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology - Biotechnology Engineering,Master of Technology,Master of Technology,Biotechnology Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology - Biotechnology Engineering,Master of Technology,Master of Technology,Biotechnology Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology - Biotechnology Engineering,Master of Technology,Master of Technology,Biotechnology Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology in Aerospace Engineering,Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology in Aerospace Engineering,Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology in Aerospace Engineering,Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
m.t,Master of Technology,m.t,,,review_needed,L3,0.5,50.0,wrong_degree
"Mastr of Technology, Artificial Intelligence and Machine Learning",Master of Technology,Master of Technology,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9744,97.4,wrong_field
"Msater of Technology, Artificial Intelligence and Machine Learning",Master of Technology,Master of Technology,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastcr of Technology, Artificial Intelligence and Machine Learning",Master of Technology,Master of Technology,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.95,95.0,wrong_field
Master of Technology (Environmental Engine,Master of Technology,Master of Technology,Environmental Engineering,,fuzzy_matched,L2,0.9425,94.3,wrong_field
M.T Hons,Master of Technology,M.T Hons,,,review_needed,L3,0.5,50.0,wrong_degree
Mastr of Technology (Biotechnology Engineering),Master of Technology,Master of Technology,Biotechnology Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology (Biotechnology Engineering),Master of Technology,Master of Technology,Biotechnology Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology (Biotechnology Engineering),Master of Technology,Master of Technology,Biotechnology Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology (Aerospace Engineering),Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology (Aerospace Engineering),Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology (Aerospace Engineering),Master of Technology,Master of Technology,Aerospace Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastr of Technology, Computer Science and Engineering",Master of Technology,Master of Technology,Computer Science and Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
"Msater of Technology, Computer Science and Engineering",Master of Technology,Master of Technology,Computer Science and Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastcr of Technology, Computer Science and Engineering",Master of Technology,Master of Technology,Computer Science and Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastr of Technology, Electronics and Communication Engineering",Master of Technology,Master of Technology,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
"Msater of Technology, Electronics and Communication Engineering",Master of Technology,Master of Technology,Electronics and Communication Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastcr of Technology, Electronics and Communication Engineering",Master of Technology,Master of Technology,Electronics and Communication Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology in Artificial Intelligence and Machine Learning,Master of Technology,Master of Technology,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology in Artificial Intelligence and Machine Learning,Master of Technology,Master of Technology,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology in Artificial Intelligence and Machine Learning,Master of Technology,Master of Technology,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology in Electronics and Communication Engineering,Master of Technology,Master of Technology,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology in Electronics and Communication Engineering,Master of Technology,Master of Technology,Electronics and Communication Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology in Electronics and Communication Engineering,Master of Technology,Master of Technology,Electronics and Communication Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology / Textile Engineering,Master of Technology,Master of Technology,Textile Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology / Textile Engineering,Master of Technology,Master of Technology,Textile Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology / Textile Engineering,Master of Technology,Master of Technology,Textile Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastr of Technology, Metallurgical Engineering",Master of Technology,Master of Technology,Metallurgical Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
"Msater of Technology, Metallurgical Engineering",Master of Technology,Master of Technology,Metallurgical Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastcr of Technology, Metallurgical Engineering",Master of Technology,Master of Technology,Metallurgical Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
M.T,Master of Technology,M.T,,,review_needed,L3,0.5,50.0,wrong_degree
Mastr of Technology in Instrumentation Engineering,Master of Technology,Master of Technology,Instrumentation Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology in Instrumentation Engineering,Master of Technology,Master of Technology,Instrumentation Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology in Instrumentation Engineering,Master of Technology,Master of Technology,Instrumentation Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastr of Technology, Instrumentation Engineering",Master of Technology,Master of Technology,Instrumentation Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
"Msater of Technology, Instrumentation Engineering",Master of Technology,Master of Technology,Instrumentation Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastcr of Technology, Instrumentation Engineering",Master of Technology,Master of Technology,Instrumentation Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology (Computer Science and Engineering),Master of Technology,Master of Technology,Computer Science and Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology (Computer Science and Engineering),Master of Technology,Master of Technology,Computer Science and Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology (Computer Science and Engineering),Master of Technology,Master of Technology,Computer Science and Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Master of Technology (Data Scie,Master of Technology,Master of Technology,Data Science,,fuzzy_matched,L2,0.9524,95.2,wrong_field
Mastr of Technology - Production Engineering,Master of Technology,Master of Technology,Production Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology - Production Engineering,Master of Technology,Master of Technology,Production Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology - Production Engineering,Master of Technology,Master of Technology,Production Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr of Technology (Production Engineering),Master of Technology,Master of Technology,Production Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
Msater of Technology (Production Engineering),Master of Technology,Master of Technology,Production Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastcr of Technology (Production Engineering),Master of Technology,Master of Technology,Production Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastr of Technology, Textile Engineering",Master of Technology,Master of Technology,Textile Engineering,,fuzzy_matched,L2,0.9744,97.4,wrong_field
"Msater of Technology, Textile Engineering",Master of Technology,Master of Technology,Textile Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
"Mastcr of Technology, Textile Engineering",Master of Technology,Master of Technology,Textile Engineering,,fuzzy_matched,L2,0.95,95.0,wrong_field
Mastr Engg,Master of Technology,Mastr Engg,,,review_needed,L3,0.5,50.0,wrong_degree
Msater Engg,Master of Technology,Msater Engg,,,review_needed,L3,0.5,50.0,wrong_degree
Mastcr Engg,Master of Technology,Mastcr Engg,,,review_needed,L3,0.5,50.0,wrong_degree
Mas Engg,Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
