raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
Spain PhD degree,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
Spain PhD qualification,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
Spain PhD (Spain),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
Spain PhD (ES),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
Spain PhD (3 years),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
ES PhD,Doctorado,Doctor of Philosophy,,,fuzzy_matched,L2,0.8833,88.3,wrong_degree
ES PhD degree,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
ES PhD qualification,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
ES PhD (Spain),Doctorado,Doctor of Philosophy,,,fuzzy_matched,L2,0.8833,88.3,wrong_degree
ES PhD (ES),Doctorado,Doctor of Philosophy,,,fuzzy_matched,L2,0.8833,88.3,wrong_degree
ES PhD (3 years),Doctorado,Doctor of Philosophy,,,fuzzy_matched,L2,0.8833,88.3,wrong_degree
Doctorate (Spain),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Doctorate (ES),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Doctorate,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spanish Doctorate degree,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spanish Doctorate qualification,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spanish Doctorate (Spain),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Doctorate (ES),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Doctorate (3 years),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Doctorate,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spain Doctorate degree,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spain Doctorate qualification,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spain Doctorate (Spain),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Doctorate (ES),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Doctorate (3 years),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
ES Doctorate,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
ES Doctorate degree,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
ES Doctorate qualification,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
ES Doctorate (Spain),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
ES Doctorate (ES),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
ES Doctorate (3 years),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
P H D (Spain),Doctorado,,,,review_needed,L3,0.35,35.0,wrong_degree
P H D (ES),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish P H D,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish P H D degree,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish P H D qualification,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish P H D (Spain),Doctorado,,,,review_needed,L3,0.35,35.0,wrong_degree
Spanish P H D (ES),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish P H D (3 years),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain P H D,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain P H D degree,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain P H D qualification,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain P H D (Spain),Doctorado,,,,review_needed,L3,0.35,35.0,wrong_degree
Spain P H D (ES),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain P H D (3 years),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES P H D,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES P H D degree,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES P H D qualification,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES P H D (Spain),Doctorado,,,,review_needed,L3,0.35,35.0,wrong_degree
ES P H D (ES),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES P H D (3 years),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Ph. D. (Spain),Doctorado,Doctor of Philosophy,,,resolved,L1,1.0,100,wrong_degree
Ph. D. (ES),Doctorado,Doctor of Philosophy,,,resolved,L1,1.0,100,wrong_degree
Spanish Ph. D.,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spanish Ph. D. degree,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spanish Ph. D. qualification,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spanish Ph. D. (Spain),Doctorado,,,,review_needed,L3,0.35,35.0,wrong_degree
Spanish Ph. D. (ES),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Ph. D. (3 years),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Ph. D.,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spain Ph. D. degree,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spain Ph. D. qualification,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spain Ph. D. (Spain),Doctorado,,,,review_needed,L3,0.35,35.0,wrong_degree
Spain Ph. D. (ES),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Ph. D. (3 years),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Ph. D.,Doctorado,Doctor of Philosophy,,,fuzzy_matched,L2,0.9045,90.5,wrong_degree
ES Ph. D. degree,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
ES Ph. D. qualification,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
ES Ph. D. (Spain),Doctorado,Doctor of Philosophy,,,fuzzy_matched,L2,0.9045,90.5,wrong_degree
ES Ph. D. (ES),Doctorado,Doctor of Philosophy,,,fuzzy_matched,L2,0.9045,90.5,wrong_degree
ES Ph. D. (3 years),Doctorado,Doctor of Philosophy,,,fuzzy_matched,L2,0.9045,90.5,wrong_degree
Spanish Spanish Doctorate,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spanish Spanish Doctorate degree,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Spanish Doctorate qualification,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Spanish Doctorate (Spain),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Spanish Doctorate (ES),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Spanish Doctorate (3 years),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Spanish Doctorate,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spain Spanish Doctorate degree,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
Spain Spanish Doctorate qualification,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Spanish Doctorate (Spain),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Spanish Doctorate (ES),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Spanish Doctorate (3 years),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
ES Spanish Doctorate,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
ES Spanish Doctorate degree,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.6,60.0,wrong_degree
ES Spanish Doctorate qualification,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
ES Spanish Doctorate (Spain),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
ES Spanish Doctorate (ES),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
ES Spanish Doctorate (3 years),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.5,50.0,wrong_degree
VWO Diploma,VWO Diploma,Post Graduate Diploma,,,review_needed,L2,0.802,80.2,wrong_degree
VWO Diploma qualification,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
VWO Diploma (Netherlands),VWO Diploma,Post Graduate Diploma,,,review_needed,L2,0.802,80.2,wrong_degree
VWO Diploma (NL),VWO Diploma,Post Graduate Diploma,,,review_needed,L2,0.802,80.2,wrong_degree
Dutch VWO Diploma,VWO Diploma,Post Graduate Diploma,,,review_needed,L2,0.7427,74.3,wrong_degree
Dutch VWO Diploma qualification,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch VWO Diploma (Netherlands),VWO Diploma,Post Graduate Diploma,,,review_needed,L2,0.7427,74.3,wrong_degree
Dutch VWO Diploma (NL),VWO Diploma,Post Graduate Diploma,,,review_needed,L2,0.7427,74.3,wrong_degree
Netherlands VWO Diploma,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands VWO Diploma qualification,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands VWO Diploma (Netherlands),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands VWO Diploma (NL),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
NL VWO Diploma,VWO Diploma,Post Graduate Diploma,,,review_needed,L2,0.7686,76.9,wrong_degree
NL VWO Diploma qualification,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
NL VWO Diploma (Netherlands),VWO Diploma,Post Graduate Diploma,,,review_needed,L2,0.7686,76.9,wrong_degree
NL VWO Diploma (NL),VWO Diploma,Post Graduate Diploma,,,review_needed,L2,0.7686,76.9,wrong_degree
VWODIPLOMA,VWO Diploma,Post Graduate Diploma,,,review_needed,L2,0.7368,73.7,wrong_degree
VWODIPLOMA qualification,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
VWODIPLOMA (Netherlands),VWO Diploma,Post Graduate Diploma,,,review_needed,L2,0.7368,73.7,wrong_degree
VWODIPLOMA (NL),VWO Diploma,Post Graduate Diploma,,,review_needed,L2,0.7368,73.7,wrong_degree
Dutch VWODIPLOMA,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch VWODIPLOMA qualification,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch VWODIPLOMA (Netherlands),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch VWODIPLOMA (NL),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands VWODIPLOMA,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands VWODIPLOMA qualification,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands VWODIPLOMA (Netherlands),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands VWODIPLOMA (NL),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
NL VWODIPLOMA,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
NL VWODIPLOMA qualification,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
NL VWODIPLOMA (Netherlands),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
NL VWODIPLOMA (NL),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
VWO,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
VWO qualification,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
VWO (Netherlands),VWO Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
VWO (NL),VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Dutch VWO,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Dutch VWO qualification,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Dutch VWO (Netherlands),VWO Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
Dutch VWO (NL),VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Netherlands VWO,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Netherlands VWO qualification,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Netherlands VWO (Netherlands),VWO Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
Netherlands VWO (NL),VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
NL VWO,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
NL VWO qualification,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
NL VWO (Netherlands),VWO Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
NL VWO (NL),VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
V W O,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
V W O qualification,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
V W O (Netherlands),VWO Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
V W O (NL),VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Dutch V W O,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Dutch V W O qualification,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Dutch V W O (Netherlands),VWO Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
Dutch V W O (NL),VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Netherlands V W O,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Netherlands V W O qualification,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Netherlands V W O (Netherlands),VWO Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
Netherlands V W O (NL),VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
NL V W O,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
NL V W O qualification,VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
NL V W O (Netherlands),VWO Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
NL V W O (NL),VWO Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Pre University Diploma,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Pre University Diploma qualification,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Pre University Diploma (Netherlands),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Pre University Diploma (NL),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch Pre University Diploma,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch Pre University Diploma qualification,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch Pre University Diploma (Netherlands),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch Pre University Diploma (NL),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands Pre University Diploma,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands Pre University Diploma qualification,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands Pre University Diploma (Netherlands),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands Pre University Diploma (NL),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
NL Pre University Diploma,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
NL Pre University Diploma qualification,VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
NL Pre University Diploma (Netherlands),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
NL Pre University Diploma (NL),VWO Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
HBO Bachelor,HBO Bachelor,Bachelor of Arts,,,review_needed,L2,0.77,77.0,wrong_degree
HBO Bachelor degree,HBO Bachelor,Bachelor of Commerce,,,review_needed,L2,0.7179,71.8,wrong_degree
HBO Bachelor qualification,HBO Bachelor,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
HBO Bachelor (Netherlands),HBO Bachelor,Bachelor of Arts,,,review_needed,L2,0.77,77.0,wrong_degree
HBO Bachelor (NL),HBO Bachelor,Bachelor of Arts,,,review_needed,L2,0.77,77.0,wrong_degree
HBO Bachelor (4 years),HBO Bachelor,Bachelor of Arts,,,review_needed,L2,0.77,77.0,wrong_degree
HBO Bachelor (Hons),HBO Bachelor,Bachelor of Arts,,,review_needed,L2,0.77,77.0,wrong_degree
HBO Bachelor with Honours,HBO Bachelor,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch HBO Bachelor,HBO Bachelor,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch HBO Bachelor degree,HBO Bachelor,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
